Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_11_193,VDD,Metal1,115.3600,58.8000,4.999946
FILLER_11_122,VDD,Metal1,77.7865,59.3765,4.999938
FILLER_11_55,VDD,Metal1,38.0800,58.8000,4.999943
FILLER_11_47,VDD,Metal1,35.7865,59.3765,4.999943
FILLER_11_6,VDD,Metal1,10.3600,58.8000,4.999943
FILLER_11_2,VDD,Metal1,9.3400,59.2325,4.999943
FILLER_10_325,VDD,Metal1,189.0000,58.8000,4.999959
FILLER_10_317,VDD,Metal1,186.9865,58.2230,4.999959
FILLER_10_313,VDD,Metal1,182.5600,58.8000,4.999959
FILLER_10_305,VDD,Metal1,180.2665,58.2230,4.999959
FILLER_10_285,VDD,Metal1,171.4080,58.1080,4.999959
FILLER_10_255,VDD,Metal1,149.8000,58.8000,4.999954
FILLER_10_253,VDD,Metal1,148.9600,58.8000,4.999954
FILLER_10_237,VDD,Metal1,142.1865,58.2230,4.999954
FILLER_10_213,VDD,Metal1,131.0880,58.1080,4.999954
FILLER_10_174,VDD,Metal1,104.4400,58.8000,4.999939
FILLER_10_172,VDD,Metal1,103.6000,58.8000,4.999939
FILLER_10_163,VDD,Metal1,98.2800,58.8000,4.999939
FILLER_10_155,VDD,Metal1,96.2665,58.2230,4.999939
FILLER_10_139,VDD,Metal1,89.6480,58.1080,4.999939
FILLER_10_107,VDD,Metal1,76.2755,58.0310,4.999938
FILLER_10_99,VDD,Metal1,62.4400,58.8000,4.999938
FILLER_10_95,VDD,Metal1,61.4200,58.3675,4.999938
FILLER_10_87,VDD,Metal1,58.1865,58.2230,4.999938
FILLER_10_78,VDD,Metal1,50.6800,58.8000,4.999938
FILLER_10_76,VDD,Metal1,49.8400,58.8000,4.999938
FILLER_10_70,VDD,Metal1,46.4800,58.8000,4.999939
FILLER_10_61,VDD,Metal1,42.3800,58.3675,4.999940
FILLER_10_53,VDD,Metal1,39.1465,58.2230,4.999941
FILLER_10_37,VDD,Metal1,32.5280,58.1080,4.999943
FILLER_10_34,VDD,Metal1,26.0400,58.8000,4.999944
FILLER_10_32,VDD,Metal1,25.2000,58.8000,4.999944
FILLER_10_14,VDD,Metal1,15.1200,58.8000,4.999943
FILLER_10_10,VDD,Metal1,13.8200,58.3675,4.999943
FILLER_10_2,VDD,Metal1,10.5865,58.2230,4.999943
FILLER_9_322,VDD,Metal1,188.5400,51.3925,4.999976
FILLER_9_292,VDD,Metal1,170.5200,50.9600,4.999975
FILLER_9_290,VDD,Metal1,169.6800,50.9600,4.999974
FILLER_9_282,VDD,Metal1,167.3865,51.5365,4.999974
FILLER_9_279,VDD,Metal1,163.2400,50.9600,4.999972
FILLER_9_277,VDD,Metal1,162.4000,50.9600,4.999971
FILLER_9_261,VDD,Metal1,153.1600,50.9600,4.999946
FILLER_9_226,VDD,Metal1,133.5600,50.9600,4.999946
FILLER_9_218,VDD,Metal1,131.5465,51.5365,4.999946
FILLER_9_192,VDD,Metal1,114.5200,50.9600,4.999912
FILLER_9_190,VDD,Metal1,113.6800,50.9600,4.999912
FILLER_9_186,VDD,Metal1,112.3800,51.3925,4.999912
FILLER_9_176,VDD,Metal1,106.7800,51.3925,4.999912
FILLER_9_129,VDD,Metal1,79.2400,50.9600,4.999907
FILLER_9_78,VDD,Metal1,50.6800,50.9600,4.999908
FILLER_9_76,VDD,Metal1,49.8400,50.9600,4.999908
FILLER_9_72,VDD,Metal1,48.5400,51.3925,4.999908
FILLER_9_69,VDD,Metal1,45.6400,50.9600,4.999908
FILLER_9_67,VDD,Metal1,44.8000,50.9600,4.999908
FILLER_9_63,VDD,Metal1,43.5000,51.3925,4.999908
FILLER_9_56,VDD,Metal1,38.3600,50.9600,4.999918
FILLER_9_52,VDD,Metal1,37.3400,51.3925,4.999918
FILLER_9_36,VDD,Metal1,31.9680,51.6520,4.999918
FILLER_8_325,VDD,Metal1,189.0000,50.9600,4.999976
FILLER_8_317,VDD,Metal1,186.9865,50.3830,4.999976
FILLER_8_289,VDD,Metal1,168.8400,50.9600,4.999974
FILLER_8_281,VDD,Metal1,166.8265,50.3830,4.999974
FILLER_8_263,VDD,Metal1,156.7465,50.3830,4.999971
FILLER_8_247,VDD,Metal1,150.1280,50.2680,4.999946
FILLER_8_244,VDD,Metal1,143.6400,50.9600,4.999946
FILLER_8_240,VDD,Metal1,142.6200,50.5275,4.999946
FILLER_8_208,VDD,Metal1,132.8355,50.1910,4.999946
FILLER_8_177,VDD,Metal1,110.9280,50.2680,4.999912
FILLER_8_174,VDD,Metal1,104.4400,50.9600,4.999912
FILLER_8_170,VDD,Metal1,103.4200,50.5275,4.999906
FILLER_8_161,VDD,Metal1,97.1600,50.9600,4.999906
FILLER_8_145,VDD,Metal1,93.0080,50.2680,4.999906
FILLER_8_128,VDD,Metal1,78.6800,50.9600,4.999907
FILLER_8_126,VDD,Metal1,77.8400,50.9600,4.999907
FILLER_8_122,VDD,Metal1,76.5400,50.5275,4.999907
FILLER_8_98,VDD,Metal1,62.1600,50.9600,4.999907
FILLER_8_73,VDD,Metal1,47.8800,50.9600,4.999908
FILLER_8_71,VDD,Metal1,47.0400,50.9600,4.999908
FILLER_8_63,VDD,Metal1,44.7465,50.3830,4.999908
FILLER_8_53,VDD,Metal1,37.9000,50.5275,4.999918
FILLER_8_37,VDD,Metal1,32.5280,50.2680,4.999918
FILLER_8_34,VDD,Metal1,26.0400,50.9600,4.999924
FILLER_8_32,VDD,Metal1,25.2000,50.9600,4.999924
FILLER_8_24,VDD,Metal1,22.9065,50.3830,4.999924
FILLER_7_325,VDD,Metal1,189.0000,43.1200,4.999950
FILLER_7_323,VDD,Metal1,188.1600,43.1200,4.999950
FILLER_7_315,VDD,Metal1,185.8665,43.6965,4.999950
FILLER_7_284,VDD,Metal1,166.0400,43.1200,4.999948
FILLER_7_282,VDD,Metal1,165.2000,43.1200,4.999948
FILLER_7_250,VDD,Metal1,147.0000,43.1200,4.999943
FILLER_7_248,VDD,Metal1,146.1600,43.1200,4.999940
FILLER_7_244,VDD,Metal1,144.8600,43.5525,4.999940
FILLER_7_212,VDD,Metal1,135.0755,43.8885,4.999938
FILLER_7_158,VDD,Metal1,95.7600,43.1200,4.999938
FILLER_7_142,VDD,Metal1,91.3280,43.8120,4.999938
FILLER_6_325,VDD,Metal1,189.0000,43.1200,4.999950
FILLER_6_321,VDD,Metal1,187.9800,42.6875,4.999950
FILLER_6_274,VDD,Metal1,162.9065,42.5430,4.999943
FILLER_6_255,VDD,Metal1,151.0200,42.6875,4.999943
FILLER_6_247,VDD,Metal1,147.7865,42.5430,4.999943
FILLER_6_238,VDD,Metal1,140.2800,43.1200,4.999938
FILLER_6_236,VDD,Metal1,139.4400,43.1200,4.999938
FILLER_6_232,VDD,Metal1,138.1400,42.6875,4.999938
FILLER_6_223,VDD,Metal1,131.8800,43.1200,4.999938
FILLER_6_221,VDD,Metal1,131.0400,43.1200,4.999938
FILLER_6_205,VDD,Metal1,126.6080,42.4280,4.999938
FILLER_6_184,VDD,Metal1,110.0400,43.1200,4.999938
FILLER_6_182,VDD,Metal1,109.2000,43.1200,4.999938
FILLER_6_177,VDD,Metal1,106.1200,43.1200,4.999938
FILLER_6_174,VDD,Metal1,104.4400,43.1200,4.999938
FILLER_6_172,VDD,Metal1,103.6000,43.1200,4.999938
FILLER_6_168,VDD,Metal1,102.3000,42.6875,4.999938
FILLER_6_160,VDD,Metal1,99.0665,42.5430,4.999938
FILLER_6_144,VDD,Metal1,92.4480,42.4280,4.999938
FILLER_6_133,VDD,Metal1,81.4800,43.1200,4.999938
FILLER_6_131,VDD,Metal1,80.6400,43.1200,4.999938
FILLER_6_123,VDD,Metal1,78.3465,42.5430,4.999938
FILLER_6_107,VDD,Metal1,71.7280,42.4280,4.999938
FILLER_6_104,VDD,Metal1,65.2400,43.1200,4.999938
FILLER_6_102,VDD,Metal1,64.4000,43.1200,4.999938
FILLER_6_98,VDD,Metal1,63.1000,42.6875,4.999938
FILLER_6_75,VDD,Metal1,49.0000,43.1200,4.999938
FILLER_6_73,VDD,Metal1,48.1600,43.1200,4.999939
FILLER_6_69,VDD,Metal1,46.8600,42.6875,4.999939
FILLER_6_57,VDD,Metal1,40.1400,42.6875,4.999947
FILLER_6_49,VDD,Metal1,34.7200,43.1200,4.999947
FILLER_6_45,VDD,Metal1,33.4200,42.6875,4.999947
FILLER_6_37,VDD,Metal1,30.1865,42.5430,4.999947
FILLER_6_34,VDD,Metal1,26.0400,43.1200,4.999950
FILLER_6_32,VDD,Metal1,25.2000,43.1200,4.999950
FILLER_6_28,VDD,Metal1,23.9000,42.6875,4.999950
FILLER_6_18,VDD,Metal1,17.3600,43.1200,4.999950
FILLER_5_282,VDD,Metal1,164.9200,35.2800,4.999980
FILLER_5_279,VDD,Metal1,163.2400,35.2800,4.999979
FILLER_5_277,VDD,Metal1,162.4000,35.2800,4.999979
FILLER_5_273,VDD,Metal1,161.1000,35.7125,4.999979
FILLER_5_257,VDD,Metal1,155.7280,35.9720,4.999979
FILLER_5_222,VDD,Metal1,131.3200,35.2800,4.999979
FILLER_5_220,VDD,Metal1,130.4800,35.2800,4.999979
FILLER_5_212,VDD,Metal1,128.1865,35.8565,4.999979
FILLER_5_178,VDD,Metal1,106.6800,35.2800,4.999974
FILLER_5_176,VDD,Metal1,105.8400,35.2800,4.999974
FILLER_5_136,VDD,Metal1,84.3800,35.7125,4.999975
FILLER_5_72,VDD,Metal1,65.6750,36.0940,4.999975
FILLER_5_68,VDD,Metal1,45.3600,35.2800,4.999975
FILLER_5_36,VDD,Metal1,36.5155,36.0485,4.999975
FILLER_4_325,VDD,Metal1,189.0000,35.2800,4.999981
FILLER_4_317,VDD,Metal1,186.9865,34.7030,4.999981
FILLER_4_295,VDD,Metal1,173.4200,34.8475,4.999980
FILLER_4_279,VDD,Metal1,168.0480,34.5880,4.999980
FILLER_4_247,VDD,Metal1,154.6755,34.5110,4.999979
FILLER_4_244,VDD,Metal1,143.6400,35.2800,4.999979
FILLER_4_236,VDD,Metal1,141.6265,34.7030,4.999979
FILLER_4_227,VDD,Metal1,134.1200,35.2800,4.999979
FILLER_4_225,VDD,Metal1,133.2800,35.2800,4.999979
FILLER_4_221,VDD,Metal1,131.9800,34.8475,4.999979
FILLER_4_213,VDD,Metal1,128.7465,34.7030,4.999979
FILLER_4_197,VDD,Metal1,118.5400,34.8475,4.999978
FILLER_4_185,VDD,Metal1,111.8200,34.8475,4.999976
FILLER_4_177,VDD,Metal1,108.5865,34.7030,4.999975
FILLER_4_173,VDD,Metal1,104.1600,35.2800,4.999974
FILLER_4_169,VDD,Metal1,102.8600,34.8475,4.999974
FILLER_4_161,VDD,Metal1,99.6265,34.7030,4.999974
FILLER_4_145,VDD,Metal1,93.0080,34.5880,4.999974
FILLER_4_113,VDD,Metal1,79.6355,34.5110,4.999975
FILLER_4_104,VDD,Metal1,65.2400,35.2800,4.999975
FILLER_4_88,VDD,Metal1,61.0880,34.5880,4.999975
FILLER_4_53,VDD,Metal1,36.6800,35.2800,4.999975
FILLER_4_37,VDD,Metal1,32.5280,34.5880,4.999975
FILLER_4_34,VDD,Metal1,26.0400,35.2800,4.999976
FILLER_4_32,VDD,Metal1,25.2000,35.2800,4.999976
FILLER_4_24,VDD,Metal1,22.9065,34.7030,4.999976
FILLER_4_2,VDD,Metal1,10.5865,34.7030,4.999976
FILLER_3_309,VDD,Metal1,180.0400,27.4400,4.999974
FILLER_3_305,VDD,Metal1,179.0200,27.8725,4.999974
FILLER_3_297,VDD,Metal1,175.7865,28.0165,4.999973
FILLER_3_263,VDD,Metal1,154.5600,27.4400,4.999968
FILLER_3_228,VDD,Metal1,134.6800,27.4400,4.999955
FILLER_3_226,VDD,Metal1,133.8400,27.4400,4.999955
FILLER_3_222,VDD,Metal1,132.5400,27.8725,4.999955
FILLER_3_212,VDD,Metal1,126.0000,27.4400,4.999955
FILLER_3_202,VDD,Metal1,122.5865,28.0165,4.999955
FILLER_3_187,VDD,Metal1,112.0000,27.4400,4.999954
FILLER_3_183,VDD,Metal1,110.7000,27.8725,4.999954
FILLER_3_148,VDD,Metal1,89.8800,27.4400,4.999954
FILLER_3_146,VDD,Metal1,89.0400,27.4400,4.999954
FILLER_3_142,VDD,Metal1,87.7400,27.8725,4.999954
FILLER_3_139,VDD,Metal1,84.8400,27.4400,4.999955
FILLER_3_137,VDD,Metal1,84.0000,27.4400,4.999955
FILLER_3_133,VDD,Metal1,82.7000,27.8725,4.999955
FILLER_3_125,VDD,Metal1,79.4665,28.0165,4.999955
FILLER_3_101,VDD,Metal1,63.8400,27.4400,4.999956
FILLER_3_97,VDD,Metal1,62.5400,27.8725,4.999963
FILLER_3_89,VDD,Metal1,59.3065,28.0165,4.999963
FILLER_3_72,VDD,Metal1,47.3200,27.4400,4.999963
FILLER_3_66,VDD,Metal1,45.1800,27.8725,4.999963
FILLER_3_58,VDD,Metal1,41.9465,28.0165,4.999964
FILLER_3_42,VDD,Metal1,35.3280,28.1320,4.999964
FILLER_2_321,VDD,Metal1,186.7600,27.4400,4.999973
FILLER_2_317,VDD,Metal1,185.7400,27.0075,4.999973
FILLER_2_298,VDD,Metal1,173.8800,27.4400,4.999972
FILLER_2_296,VDD,Metal1,173.0400,27.4400,4.999972
FILLER_2_292,VDD,Metal1,171.7400,27.0075,4.999972
FILLER_2_261,VDD,Metal1,153.4400,27.4400,4.999968
FILLER_2_253,VDD,Metal1,151.1465,26.8630,4.999955
FILLER_2_237,VDD,Metal1,142.1865,26.8630,4.999955
FILLER_2_195,VDD,Metal1,118.6665,26.8630,4.999954
FILLER_2_177,VDD,Metal1,106.4000,27.4400,4.999954
FILLER_2_174,VDD,Metal1,104.4400,27.4400,4.999954
FILLER_2_162,VDD,Metal1,98.9400,27.0075,4.999954
FILLER_2_146,VDD,Metal1,89.9800,27.0075,4.999954
FILLER_2_111,VDD,Metal1,69.1600,27.4400,4.999955
FILLER_2_107,VDD,Metal1,68.1400,27.0075,4.999955
FILLER_2_103,VDD,Metal1,64.9600,27.4400,4.999956
FILLER_2_60,VDD,Metal1,40.6000,27.4400,4.999964
FILLER_2_56,VDD,Metal1,39.5800,27.0075,4.999964
FILLER_2_48,VDD,Metal1,36.3465,26.8630,4.999964
FILLER_2_39,VDD,Metal1,28.8400,27.4400,4.999965
FILLER_2_37,VDD,Metal1,28.0000,27.4400,4.999965
FILLER_2_25,VDD,Metal1,21.2800,27.4400,4.999972
FILLER_2_17,VDD,Metal1,18.9865,26.8630,4.999972
FILLER_2_10,VDD,Metal1,12.6000,27.4400,4.999972
FILLER_2_2,VDD,Metal1,10.5865,26.8630,4.999972
FILLER_1_325,VDD,Metal1,189.0000,19.6000,4.999982
FILLER_1_323,VDD,Metal1,188.1600,19.6000,4.999982
FILLER_1_319,VDD,Metal1,186.8600,20.0325,4.999982
FILLER_1_311,VDD,Metal1,183.6265,20.1765,4.999982
FILLER_1_279,VDD,Metal1,163.2400,19.6000,4.999982
FILLER_1_277,VDD,Metal1,162.4000,19.6000,4.999982
FILLER_1_273,VDD,Metal1,161.1000,20.0325,4.999981
FILLER_1_238,VDD,Metal1,140.2800,19.6000,4.999980
FILLER_1_236,VDD,Metal1,139.4400,19.6000,4.999980
FILLER_1_228,VDD,Metal1,134.9600,19.6000,4.999980
FILLER_1_212,VDD,Metal1,130.5280,20.2920,4.999980
FILLER_1_209,VDD,Metal1,124.0400,19.6000,4.999980
FILLER_1_207,VDD,Metal1,123.2000,19.6000,4.999979
FILLER_1_203,VDD,Metal1,121.9000,20.0325,4.999979
FILLER_1_187,VDD,Metal1,116.5280,20.2920,4.999979
FILLER_1_152,VDD,Metal1,92.1200,19.6000,4.999977
FILLER_1_150,VDD,Metal1,91.2800,19.6000,4.999977
FILLER_1_142,VDD,Metal1,88.9865,20.1765,4.999977
FILLER_1_136,VDD,Metal1,84.3800,20.0325,4.999974
FILLER_1_69,VDD,Metal1,45.6400,19.6000,4.999975
FILLER_1_62,VDD,Metal1,41.7200,19.6000,4.999976
FILLER_1_58,VDD,Metal1,40.7000,20.0325,4.999976
FILLER_1_22,VDD,Metal1,19.6000,19.6000,4.999976
FILLER_1_18,VDD,Metal1,18.3000,20.0325,4.999976
FILLER_1_2,VDD,Metal1,12.9280,20.2920,4.999976
FILLER_0_324,VDD,Metal1,188.7200,19.6000,4.999982
FILLER_0_308,VDD,Metal1,184.2880,18.9080,4.999982
FILLER_0_274,VDD,Metal1,169.7955,18.8310,4.999982
FILLER_0_240,VDD,Metal1,150.7555,18.8310,4.999981
FILLER_0_206,VDD,Metal1,131.7155,18.8310,4.999980
FILLER_0_203,VDD,Metal1,120.6800,19.6000,4.999979
FILLER_0_201,VDD,Metal1,119.8400,19.6000,4.999979
FILLER_0_193,VDD,Metal1,117.5465,19.0230,4.999979
FILLER_0_176,VDD,Metal1,105.5600,19.6000,4.999977
FILLER_0_172,VDD,Metal1,104.5400,19.1675,4.999977
FILLER_0_138,VDD,Metal1,93.6355,18.8310,4.999977
FILLER_0_2,VDD,Metal1,17.4755,18.8310,4.999976
hold62,VDD,Metal1,81.2625,152.5155,4.999944
clkload6,VDD,Metal1,81.4830,145.4300,4.999950
clkload5,VDD,Metal1,82.6030,121.9100,4.999939
clkload4,VDD,Metal1,33.3230,144.6500,4.999952
clkload3,VDD,Metal1,103.8830,67.0300,4.999933
clkload2,VDD,Metal1,99.3965,50.5700,4.999906
clkload1,VDD,Metal1,47.3230,66.2500,4.999946
clkload0,VDD,Metal1,52.9165,58.4100,4.999938
clkbuf_3_7__f_clk,VDD,Metal1,90.8685,144.5425,4.999950
clkbuf_3_6__f_clk,VDD,Metal1,100.0910,122.0170,4.999938
clkbuf_3_5__f_clk,VDD,Metal1,44.9485,136.7025,4.999956
clkbuf_3_4__f_clk,VDD,Metal1,45.2110,113.1825,4.999949
clkbuf_3_3__f_clk,VDD,Metal1,119.6910,66.1425,4.999934
clkbuf_3_2__f_clk,VDD,Metal1,110.1710,43.6170,4.999938
clkbuf_3_1__f_clk,VDD,Metal1,60.8910,59.2970,4.999938
clkbuf_3_0__f_clk,VDD,Metal1,64.8110,51.4570,4.999907
clkbuf_0_clk,VDD,Metal1,89.4510,105.3425,4.999901
digital_wrapper,VDD,Metal1,187.8300,26.9710,4.999973
fanout61,VDD,Metal1,178.8300,50.6300,4.999976
fanout60,VDD,Metal1,31.7300,191.7500,4.999998
fanout59,VDD,Metal1,31.5500,184.5700,4.999977
fanout58,VDD,Metal1,21.6500,191.7500,4.999998
fanout57,VDD,Metal1,101.7300,90.4900,4.999966
fanout56,VDD,Metal1,100.0500,66.3100,4.999933
fanout55,VDD,Metal1,21.6500,105.5100,4.999917
fanout54,VDD,Metal1,26.1300,66.9700,4.999952
fanout53,VDD,Metal1,181.0700,121.8500,4.999949
fanout52,VDD,Metal1,178.8300,121.1900,4.999949
fanout51,VDD,Metal1,111.0700,129.0300,4.999983
fanout50,VDD,Metal1,117.7900,161.0500,4.999986
fanout49,VDD,Metal1,178.8300,34.9500,4.999981
fanout48,VDD,Metal1,178.4500,43.4500,4.999951
max_cap47,VDD,Metal1,161.4165,50.5230,4.999971
fanout46,VDD,Metal1,72.6100,129.0300,4.999981
fanout45,VDD,Metal1,144.6700,121.8500,4.999945
max_cap44,VDD,Metal1,46.3800,82.0185,4.999957
fanout43,VDD,Metal1,178.4500,144.7100,4.999956
load_slew42,VDD,Metal1,138.6600,161.2890,4.999988
fanout41,VDD,Metal1,136.8300,153.2100,4.999982
fanout40,VDD,Metal1,178.8300,136.8700,4.999963
fanout39,VDD,Metal1,183.3100,161.0500,4.999989
max_cap38,VDD,Metal1,83.1815,98.4030,4.999965
max_cap37,VDD,Metal1,51.0600,66.3385,4.999945
max_cap36,VDD,Metal1,55.6980,137.6030,4.999956
max_cap35,VDD,Metal1,60.5800,66.9410,4.999940
max_cap34,VDD,Metal1,141.4215,168.1565,4.999986
max_cap33,VDD,Metal1,129.0580,145.4430,4.999952
fanout32,VDD,Metal1,19.7900,121.8500,4.999942
fanout31,VDD,Metal1,57.3100,42.7900,4.999938
max_cap30,VDD,Metal1,22.6580,81.9165,4.999959
max_cap29,VDD,Metal1,18.7380,89.7565,4.999971
max_cap28,VDD,Metal1,140.2580,97.5965,4.999969
output27,VDD,Metal1,184.6100,145.3700,4.999956
output26,VDD,Metal1,12.5100,97.6700,4.999970
output25,VDD,Metal1,12.5100,81.9900,4.999959
output24,VDD,Metal1,40.1300,19.2700,4.999976
output23,VDD,Metal1,69.2500,19.2700,4.999974
output22,VDD,Metal1,12.5100,50.6300,4.999924
output21,VDD,Metal1,12.5100,66.9700,4.999953
output20,VDD,Metal1,78.5900,19.2700,4.999974
output19,VDD,Metal1,59.5500,19.9300,4.999974
output18,VDD,Metal1,12.5100,129.0300,4.999983
output17,VDD,Metal1,111.6300,27.1100,4.999954
output16,VDD,Metal1,12.5100,105.5100,4.999917
output15,VDD,Metal1,12.5100,89.8300,4.999971
output14,VDD,Metal1,31.1700,19.2700,4.999976
output13,VDD,Metal1,50.2100,19.2700,4.999975
output12,VDD,Metal1,12.5100,42.7900,4.999950
output11,VDD,Metal1,12.5100,66.3100,4.999953
output10,VDD,Metal1,59.1700,19.2700,4.999974
output9,VDD,Metal1,52.2700,27.7700,4.999963
output8,VDD,Metal1,12.5100,121.1900,4.999942
output7,VDD,Metal1,110.5100,19.2700,4.999977
input6,VDD,Metal1,12.1300,144.7100,4.999964
input5,VDD,Metal1,178.4500,27.1100,4.999974
input4,VDD,Metal1,12.1300,183.9100,4.999979
input3,VDD,Metal1,97.0700,192.4100,4.999998
input2,VDD,Metal1,184.9900,27.7700,4.999973
input1,VDD,Metal1,12.1300,113.3500,4.999964
TAP_TAPCELL_ROW_45_307,VDD,Metal1,178.6400,192.7500,4.999999
TAP_TAPCELL_ROW_45_306,VDD,Metal1,159.6000,192.7500,4.999998
TAP_TAPCELL_ROW_45_305,VDD,Metal1,140.5600,192.7500,4.999998
TAP_TAPCELL_ROW_45_304,VDD,Metal1,121.5200,192.7500,4.999998
TAP_TAPCELL_ROW_45_303,VDD,Metal1,102.4800,192.7500,4.999998
TAP_TAPCELL_ROW_45_302,VDD,Metal1,83.4400,192.7500,4.999998
TAP_TAPCELL_ROW_45_301,VDD,Metal1,64.4000,192.7500,4.999998
TAP_TAPCELL_ROW_45_300,VDD,Metal1,45.3600,192.7500,4.999998
TAP_TAPCELL_ROW_45_299,VDD,Metal1,26.3200,192.7500,4.999998
TAP_TAPCELL_ROW_44_298,VDD,Metal1,183.6800,191.4100,4.999999
TAP_TAPCELL_ROW_44_297,VDD,Metal1,144.4800,191.4100,4.999998
TAP_TAPCELL_ROW_44_296,VDD,Metal1,105.2800,191.4100,4.999998
TAP_TAPCELL_ROW_44_295,VDD,Metal1,66.0800,191.4100,4.999998
TAP_TAPCELL_ROW_44_294,VDD,Metal1,26.8800,191.4100,4.999998
TAP_TAPCELL_ROW_43_293,VDD,Metal1,164.0800,184.9100,4.999986
TAP_TAPCELL_ROW_43_292,VDD,Metal1,124.8800,184.9100,4.999979
TAP_TAPCELL_ROW_43_291,VDD,Metal1,85.6800,184.9100,4.999978
TAP_TAPCELL_ROW_43_290,VDD,Metal1,46.4800,184.9100,4.999977
TAP_TAPCELL_ROW_42_289,VDD,Metal1,183.6800,183.5700,4.999986
TAP_TAPCELL_ROW_42_288,VDD,Metal1,144.4800,183.5700,4.999985
TAP_TAPCELL_ROW_42_287,VDD,Metal1,105.2800,183.5700,4.999978
TAP_TAPCELL_ROW_42_286,VDD,Metal1,66.0800,183.5700,4.999977
TAP_TAPCELL_ROW_42_285,VDD,Metal1,26.8800,183.5700,4.999978
TAP_TAPCELL_ROW_41_284,VDD,Metal1,164.0800,177.0700,4.999988
TAP_TAPCELL_ROW_41_283,VDD,Metal1,124.8800,177.0700,4.999984
TAP_TAPCELL_ROW_41_282,VDD,Metal1,85.6800,177.0700,4.999983
TAP_TAPCELL_ROW_41_281,VDD,Metal1,46.4800,177.0700,4.999982
TAP_TAPCELL_ROW_40_280,VDD,Metal1,183.6800,175.7300,4.999989
TAP_TAPCELL_ROW_40_279,VDD,Metal1,144.4800,175.7300,4.999985
TAP_TAPCELL_ROW_40_278,VDD,Metal1,105.2800,175.7300,4.999984
TAP_TAPCELL_ROW_40_277,VDD,Metal1,66.0800,175.7300,4.999983
TAP_TAPCELL_ROW_40_276,VDD,Metal1,26.8800,175.7300,4.999982
TAP_TAPCELL_ROW_39_275,VDD,Metal1,164.0800,169.2300,4.999988
TAP_TAPCELL_ROW_39_274,VDD,Metal1,124.8800,169.2300,4.999985
TAP_TAPCELL_ROW_39_273,VDD,Metal1,85.6800,169.2300,4.999985
TAP_TAPCELL_ROW_39_272,VDD,Metal1,46.4800,169.2300,4.999986
TAP_TAPCELL_ROW_38_271,VDD,Metal1,183.6800,167.8900,4.999988
TAP_TAPCELL_ROW_38_270,VDD,Metal1,144.4800,167.8900,4.999987
TAP_TAPCELL_ROW_38_269,VDD,Metal1,105.2800,167.8900,4.999985
TAP_TAPCELL_ROW_38_268,VDD,Metal1,66.0800,167.8900,4.999985
TAP_TAPCELL_ROW_38_267,VDD,Metal1,26.8800,167.8900,4.999987
TAP_TAPCELL_ROW_37_266,VDD,Metal1,164.0800,161.3900,4.999989
TAP_TAPCELL_ROW_37_265,VDD,Metal1,124.8800,161.3900,4.999986
TAP_TAPCELL_ROW_37_264,VDD,Metal1,85.6800,161.3900,4.999985
TAP_TAPCELL_ROW_37_263,VDD,Metal1,46.4800,161.3900,4.999985
TAP_TAPCELL_ROW_36_262,VDD,Metal1,183.6800,160.0500,4.999989
TAP_TAPCELL_ROW_36_261,VDD,Metal1,144.4800,160.0500,4.999989
TAP_TAPCELL_ROW_36_260,VDD,Metal1,105.2800,160.0500,4.999986
TAP_TAPCELL_ROW_36_259,VDD,Metal1,66.0800,160.0500,4.999985
TAP_TAPCELL_ROW_36_258,VDD,Metal1,26.8800,160.0500,4.999985
TAP_TAPCELL_ROW_35_257,VDD,Metal1,164.0800,153.5500,4.999984
TAP_TAPCELL_ROW_35_256,VDD,Metal1,124.8800,153.5500,4.999981
TAP_TAPCELL_ROW_35_255,VDD,Metal1,85.6800,153.5500,4.999944
TAP_TAPCELL_ROW_35_254,VDD,Metal1,46.4800,153.5500,4.999943
TAP_TAPCELL_ROW_34_253,VDD,Metal1,183.6800,152.2100,4.999984
TAP_TAPCELL_ROW_34_252,VDD,Metal1,144.4800,152.2100,4.999983
TAP_TAPCELL_ROW_34_251,VDD,Metal1,105.2800,152.2100,4.999981
TAP_TAPCELL_ROW_34_250,VDD,Metal1,66.0800,152.2100,4.999943
TAP_TAPCELL_ROW_34_249,VDD,Metal1,26.8800,152.2100,4.999946
TAP_TAPCELL_ROW_33_248,VDD,Metal1,164.0800,145.7100,4.999954
TAP_TAPCELL_ROW_33_247,VDD,Metal1,124.8800,145.7100,4.999952
TAP_TAPCELL_ROW_33_246,VDD,Metal1,85.6800,145.7100,4.999950
TAP_TAPCELL_ROW_33_245,VDD,Metal1,46.4800,145.7100,4.999952
TAP_TAPCELL_ROW_32_244,VDD,Metal1,183.6800,144.3700,4.999956
TAP_TAPCELL_ROW_32_243,VDD,Metal1,144.4800,144.3700,4.999952
TAP_TAPCELL_ROW_32_242,VDD,Metal1,105.2800,144.3700,4.999950
TAP_TAPCELL_ROW_32_241,VDD,Metal1,66.0800,144.3700,4.999950
TAP_TAPCELL_ROW_32_240,VDD,Metal1,26.8800,144.3700,4.999952
TAP_TAPCELL_ROW_31_239,VDD,Metal1,164.0800,137.8700,4.999960
TAP_TAPCELL_ROW_31_238,VDD,Metal1,124.8800,137.8700,4.999960
TAP_TAPCELL_ROW_31_237,VDD,Metal1,85.6800,137.8700,4.999957
