Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_11_193,VSS,Metal1,115.3600,62.7200,0.000090
FILLER_11_122,VSS,Metal1,76.7730,62.2580,0.000092
FILLER_11_55,VSS,Metal1,38.0800,62.7200,0.000069
FILLER_11_47,VSS,Metal1,34.7730,62.2580,0.000068
FILLER_11_6,VSS,Metal1,10.3600,62.7200,0.000066
FILLER_11_2,VSS,Metal1,8.5800,62.3710,0.000066
FILLER_10_325,VSS,Metal1,189.0000,54.8800,0.000048
FILLER_10_317,VSS,Metal1,185.9730,55.3415,0.000048
FILLER_10_313,VSS,Metal1,182.5600,54.8800,0.000048
FILLER_10_305,VSS,Metal1,179.2530,55.3415,0.000048
FILLER_10_285,VSS,Metal1,170.1920,55.4280,0.000048
FILLER_10_255,VSS,Metal1,149.8000,54.8800,0.000056
FILLER_10_253,VSS,Metal1,148.9600,54.8800,0.000056
FILLER_10_237,VSS,Metal1,141.1730,55.3415,0.000056
FILLER_10_213,VSS,Metal1,129.8720,55.4280,0.000063
FILLER_10_174,VSS,Metal1,104.4400,54.8800,0.000069
FILLER_10_172,VSS,Metal1,103.6000,54.8800,0.000069
FILLER_10_163,VSS,Metal1,98.2800,54.8800,0.000069
FILLER_10_155,VSS,Metal1,95.2530,55.3415,0.000069
FILLER_10_139,VSS,Metal1,88.4320,55.4280,0.000069
FILLER_10_107,VSS,Metal1,74.9240,55.4775,0.000069
FILLER_10_99,VSS,Metal1,62.4400,54.8800,0.000069
FILLER_10_95,VSS,Metal1,60.6600,55.2285,0.000069
FILLER_10_87,VSS,Metal1,57.1730,55.3415,0.000069
FILLER_10_78,VSS,Metal1,50.6800,54.8800,0.000066
FILLER_10_76,VSS,Metal1,49.8400,54.8800,0.000066
FILLER_10_70,VSS,Metal1,46.4800,54.8800,0.000065
FILLER_10_61,VSS,Metal1,41.6200,55.2285,0.000059
FILLER_10_53,VSS,Metal1,38.1330,55.3415,0.000059
FILLER_10_37,VSS,Metal1,31.3120,55.4280,0.000056
FILLER_10_34,VSS,Metal1,26.0400,54.8800,0.000054
FILLER_10_32,VSS,Metal1,25.2000,54.8800,0.000054
FILLER_10_14,VSS,Metal1,15.1200,54.8800,0.000054
FILLER_10_10,VSS,Metal1,13.0600,55.2285,0.000054
FILLER_10_2,VSS,Metal1,9.5730,55.3415,0.000054
FILLER_9_322,VSS,Metal1,187.7800,54.5310,0.000048
FILLER_9_292,VSS,Metal1,170.5200,54.8800,0.000048
FILLER_9_290,VSS,Metal1,169.6800,54.8800,0.000048
FILLER_9_282,VSS,Metal1,166.3730,54.4180,0.000049
FILLER_9_279,VSS,Metal1,163.2400,54.8800,0.000049
FILLER_9_277,VSS,Metal1,162.4000,54.8800,0.000049
FILLER_9_261,VSS,Metal1,153.1600,54.8800,0.000049
FILLER_9_226,VSS,Metal1,133.5600,54.8800,0.000063
FILLER_9_218,VSS,Metal1,130.5330,54.4180,0.000063
FILLER_9_192,VSS,Metal1,114.5200,54.8800,0.000066
FILLER_9_190,VSS,Metal1,113.6800,54.8800,0.000066
FILLER_9_186,VSS,Metal1,111.6200,54.5310,0.000067
FILLER_9_176,VSS,Metal1,106.0200,54.5310,0.000067
FILLER_9_129,VSS,Metal1,79.2400,54.8800,0.000069
FILLER_9_78,VSS,Metal1,50.6800,54.8800,0.000066
FILLER_9_76,VSS,Metal1,49.8400,54.8800,0.000066
FILLER_9_72,VSS,Metal1,47.7800,54.5310,0.000066
FILLER_9_69,VSS,Metal1,45.6400,54.8800,0.000061
FILLER_9_67,VSS,Metal1,44.8000,54.8800,0.000061
FILLER_9_63,VSS,Metal1,42.7400,54.5310,0.000060
FILLER_9_56,VSS,Metal1,38.3600,54.8800,0.000059
FILLER_9_52,VSS,Metal1,36.5800,54.5310,0.000059
FILLER_9_36,VSS,Metal1,30.7520,54.3320,0.000056
FILLER_8_325,VSS,Metal1,189.0000,47.0400,0.000047
FILLER_8_317,VSS,Metal1,185.9730,47.5015,0.000047
FILLER_8_289,VSS,Metal1,168.8400,47.0400,0.000051
FILLER_8_281,VSS,Metal1,165.8130,47.5015,0.000051
FILLER_8_263,VSS,Metal1,155.7330,47.5015,0.000054
FILLER_8_247,VSS,Metal1,148.9120,47.5880,0.000054
FILLER_8_244,VSS,Metal1,143.6400,47.0400,0.000055
FILLER_8_240,VSS,Metal1,141.8600,47.3885,0.000058
FILLER_8_208,VSS,Metal1,131.4840,47.6375,0.000058
FILLER_8_177,VSS,Metal1,109.7120,47.5880,0.000059
FILLER_8_174,VSS,Metal1,104.4400,47.0400,0.000059
FILLER_8_170,VSS,Metal1,102.6600,47.3885,0.000059
FILLER_8_161,VSS,Metal1,97.1600,47.0400,0.000058
FILLER_8_145,VSS,Metal1,91.7920,47.5880,0.000058
FILLER_8_128,VSS,Metal1,78.6800,47.0400,0.000058
FILLER_8_126,VSS,Metal1,77.8400,47.0400,0.000058
FILLER_8_122,VSS,Metal1,75.7800,47.3885,0.000058
FILLER_8_98,VSS,Metal1,62.1600,47.0400,0.000057
FILLER_8_73,VSS,Metal1,47.8800,47.0400,0.000053
FILLER_8_71,VSS,Metal1,47.0400,47.0400,0.000053
FILLER_8_63,VSS,Metal1,43.7330,47.5015,0.000051
FILLER_8_53,VSS,Metal1,37.1400,47.3885,0.000051
FILLER_8_37,VSS,Metal1,31.3120,47.5880,0.000050
FILLER_8_34,VSS,Metal1,26.0400,47.0400,0.000048
FILLER_8_32,VSS,Metal1,25.2000,47.0400,0.000049
FILLER_8_24,VSS,Metal1,21.8930,47.5015,0.000049
FILLER_7_325,VSS,Metal1,189.0000,47.0400,0.000047
FILLER_7_323,VSS,Metal1,188.1600,47.0400,0.000047
FILLER_7_315,VSS,Metal1,184.8530,46.5780,0.000047
FILLER_7_284,VSS,Metal1,166.0400,47.0400,0.000051
FILLER_7_282,VSS,Metal1,165.2000,47.0400,0.000051
FILLER_7_250,VSS,Metal1,147.0000,47.0400,0.000054
FILLER_7_248,VSS,Metal1,146.1600,47.0400,0.000054
FILLER_7_244,VSS,Metal1,144.1000,46.6910,0.000055
FILLER_7_212,VSS,Metal1,133.7240,46.4420,0.000058
FILLER_7_158,VSS,Metal1,95.7600,47.0400,0.000058
FILLER_7_142,VSS,Metal1,90.1120,46.4920,0.000058
FILLER_6_325,VSS,Metal1,189.0000,39.2000,0.000025
FILLER_6_321,VSS,Metal1,187.2200,39.5485,0.000025
FILLER_6_274,VSS,Metal1,161.8930,39.6615,0.000026
FILLER_6_255,VSS,Metal1,150.2600,39.5485,0.000028
FILLER_6_247,VSS,Metal1,146.7730,39.6615,0.000029
FILLER_6_238,VSS,Metal1,140.2800,39.2000,0.000029
FILLER_6_236,VSS,Metal1,139.4400,39.2000,0.000029
FILLER_6_232,VSS,Metal1,137.3800,39.5485,0.000029
FILLER_6_223,VSS,Metal1,131.8800,39.2000,0.000029
FILLER_6_221,VSS,Metal1,131.0400,39.2000,0.000030
FILLER_6_205,VSS,Metal1,125.3920,39.7480,0.000030
FILLER_6_184,VSS,Metal1,110.0400,39.2000,0.000032
FILLER_6_182,VSS,Metal1,109.2000,39.2000,0.000032
FILLER_6_177,VSS,Metal1,106.1200,39.2000,0.000033
FILLER_6_174,VSS,Metal1,104.4400,39.2000,0.000033
FILLER_6_172,VSS,Metal1,103.6000,39.2000,0.000033
FILLER_6_168,VSS,Metal1,101.5400,39.5485,0.000033
FILLER_6_160,VSS,Metal1,98.0530,39.6615,0.000033
FILLER_6_144,VSS,Metal1,91.2320,39.7480,0.000033
FILLER_6_133,VSS,Metal1,81.4800,39.2000,0.000032
FILLER_6_131,VSS,Metal1,80.6400,39.2000,0.000032
FILLER_6_123,VSS,Metal1,77.3330,39.6615,0.000032
FILLER_6_107,VSS,Metal1,70.5120,39.7480,0.000032
FILLER_6_104,VSS,Metal1,65.2400,39.2000,0.000032
FILLER_6_102,VSS,Metal1,64.4000,39.2000,0.000032
FILLER_6_98,VSS,Metal1,62.3400,39.5485,0.000032
FILLER_6_75,VSS,Metal1,49.0000,39.2000,0.000032
FILLER_6_73,VSS,Metal1,48.1600,39.2000,0.000032
FILLER_6_69,VSS,Metal1,46.1000,39.5485,0.000032
FILLER_6_57,VSS,Metal1,39.3800,39.5485,0.000032
FILLER_6_49,VSS,Metal1,34.7200,39.2000,0.000032
FILLER_6_45,VSS,Metal1,32.6600,39.5485,0.000032
FILLER_6_37,VSS,Metal1,29.1730,39.6615,0.000032
FILLER_6_34,VSS,Metal1,26.0400,39.2000,0.000031
FILLER_6_32,VSS,Metal1,25.2000,39.2000,0.000031
FILLER_6_28,VSS,Metal1,23.1400,39.5485,0.000031
FILLER_6_18,VSS,Metal1,17.3600,39.2000,0.000031
FILLER_5_282,VSS,Metal1,164.9200,39.2000,0.000025
FILLER_5_279,VSS,Metal1,163.2400,39.2000,0.000026
FILLER_5_277,VSS,Metal1,162.4000,39.2000,0.000026
FILLER_5_273,VSS,Metal1,160.3400,38.8510,0.000026
FILLER_5_257,VSS,Metal1,154.5120,38.6520,0.000027
FILLER_5_222,VSS,Metal1,131.3200,39.2000,0.000030
FILLER_5_220,VSS,Metal1,130.4800,39.2000,0.000030
FILLER_5_212,VSS,Metal1,127.1730,38.7380,0.000030
FILLER_5_178,VSS,Metal1,106.6800,39.2000,0.000033
FILLER_5_176,VSS,Metal1,105.8400,39.2000,0.000033
FILLER_5_136,VSS,Metal1,83.6200,38.8510,0.000033
FILLER_5_72,VSS,Metal1,64.2445,38.5620,0.000032
FILLER_5_68,VSS,Metal1,45.3600,39.2000,0.000032
FILLER_5_36,VSS,Metal1,35.1640,38.6020,0.000032
FILLER_4_325,VSS,Metal1,189.0000,31.3600,0.000019
FILLER_4_317,VSS,Metal1,185.9730,31.8215,0.000019
FILLER_4_295,VSS,Metal1,172.6600,31.7085,0.000020
FILLER_4_279,VSS,Metal1,166.8320,31.9080,0.000020
FILLER_4_247,VSS,Metal1,153.3240,31.9575,0.000021
FILLER_4_244,VSS,Metal1,143.6400,31.3600,0.000021
FILLER_4_236,VSS,Metal1,140.6130,31.8215,0.000021
FILLER_4_227,VSS,Metal1,134.1200,31.3600,0.000021
FILLER_4_225,VSS,Metal1,133.2800,31.3600,0.000021
FILLER_4_221,VSS,Metal1,131.2200,31.7085,0.000021
FILLER_4_213,VSS,Metal1,127.7330,31.8215,0.000021
FILLER_4_197,VSS,Metal1,117.7800,31.7085,0.000022
FILLER_4_185,VSS,Metal1,111.0600,31.7085,0.000026
FILLER_4_177,VSS,Metal1,107.5730,31.8215,0.000026
FILLER_4_173,VSS,Metal1,104.1600,31.3600,0.000026
FILLER_4_169,VSS,Metal1,102.1000,31.7085,0.000026
FILLER_4_161,VSS,Metal1,98.6130,31.8215,0.000026
FILLER_4_145,VSS,Metal1,91.7920,31.9080,0.000026
FILLER_4_113,VSS,Metal1,78.2840,31.9575,0.000026
FILLER_4_104,VSS,Metal1,65.2400,31.3600,0.000026
FILLER_4_88,VSS,Metal1,59.8720,31.9080,0.000025
FILLER_4_53,VSS,Metal1,36.6800,31.3600,0.000025
FILLER_4_37,VSS,Metal1,31.3120,31.9080,0.000025
FILLER_4_34,VSS,Metal1,26.0400,31.3600,0.000023
FILLER_4_32,VSS,Metal1,25.2000,31.3600,0.000023
FILLER_4_24,VSS,Metal1,21.8930,31.8215,0.000023
FILLER_4_2,VSS,Metal1,9.5730,31.8215,0.000023
FILLER_3_309,VSS,Metal1,180.0400,31.3600,0.000019
FILLER_3_305,VSS,Metal1,178.2600,31.0110,0.000019
FILLER_3_297,VSS,Metal1,174.7730,30.8980,0.000019
FILLER_3_263,VSS,Metal1,154.5600,31.3600,0.000021
FILLER_3_228,VSS,Metal1,134.6800,31.3600,0.000021
FILLER_3_226,VSS,Metal1,133.8400,31.3600,0.000021
FILLER_3_222,VSS,Metal1,131.7800,31.0110,0.000021
FILLER_3_212,VSS,Metal1,126.0000,31.3600,0.000022
FILLER_3_202,VSS,Metal1,121.5730,30.8980,0.000022
FILLER_3_187,VSS,Metal1,112.0000,31.3600,0.000026
FILLER_3_183,VSS,Metal1,109.9400,31.0110,0.000026
FILLER_3_148,VSS,Metal1,89.8800,31.3600,0.000026
FILLER_3_146,VSS,Metal1,89.0400,31.3600,0.000026
FILLER_3_142,VSS,Metal1,86.9800,31.0110,0.000026
FILLER_3_139,VSS,Metal1,84.8400,31.3600,0.000026
FILLER_3_137,VSS,Metal1,84.0000,31.3600,0.000026
FILLER_3_133,VSS,Metal1,81.9400,31.0110,0.000026
FILLER_3_125,VSS,Metal1,78.4530,30.8980,0.000026
FILLER_3_101,VSS,Metal1,63.8400,31.3600,0.000025
FILLER_3_97,VSS,Metal1,61.7800,31.0110,0.000025
FILLER_3_89,VSS,Metal1,58.2930,30.8980,0.000025
FILLER_3_72,VSS,Metal1,47.3200,31.3600,0.000025
FILLER_3_66,VSS,Metal1,44.4200,31.0110,0.000025
FILLER_3_58,VSS,Metal1,40.9330,30.8980,0.000025
FILLER_3_42,VSS,Metal1,34.1120,30.8120,0.000025
FILLER_2_321,VSS,Metal1,186.7600,23.5200,0.000029
FILLER_2_317,VSS,Metal1,184.9800,23.8685,0.000029
FILLER_2_298,VSS,Metal1,173.8800,23.5200,0.000029
FILLER_2_296,VSS,Metal1,173.0400,23.5200,0.000029
FILLER_2_292,VSS,Metal1,170.9800,23.8685,0.000029
FILLER_2_261,VSS,Metal1,153.4400,23.5200,0.000029
FILLER_2_253,VSS,Metal1,150.1330,23.9815,0.000029
FILLER_2_237,VSS,Metal1,141.1730,23.9815,0.000029
FILLER_2_195,VSS,Metal1,117.6530,23.9815,0.000031
FILLER_2_177,VSS,Metal1,106.4000,23.5200,0.000031
FILLER_2_174,VSS,Metal1,104.4400,23.5200,0.000031
FILLER_2_162,VSS,Metal1,98.1800,23.8685,0.000031
FILLER_2_146,VSS,Metal1,89.2200,23.8685,0.000032
FILLER_2_111,VSS,Metal1,69.1600,23.5200,0.000032
FILLER_2_107,VSS,Metal1,67.3800,23.8685,0.000032
FILLER_2_103,VSS,Metal1,64.9600,23.5200,0.000031
FILLER_2_60,VSS,Metal1,40.6000,23.5200,0.000025
FILLER_2_56,VSS,Metal1,38.8200,23.8685,0.000024
FILLER_2_48,VSS,Metal1,35.3330,23.9815,0.000024
FILLER_2_39,VSS,Metal1,28.8400,23.5200,0.000024
FILLER_2_37,VSS,Metal1,28.0000,23.5200,0.000024
FILLER_2_25,VSS,Metal1,21.2800,23.5200,0.000024
FILLER_2_17,VSS,Metal1,17.9730,23.9815,0.000024
FILLER_2_10,VSS,Metal1,12.6000,23.5200,0.000024
FILLER_2_2,VSS,Metal1,9.5730,23.9815,0.000024
FILLER_1_325,VSS,Metal1,189.0000,23.5200,0.000029
FILLER_1_323,VSS,Metal1,188.1600,23.5200,0.000029
FILLER_1_319,VSS,Metal1,186.1000,23.1710,0.000029
FILLER_1_311,VSS,Metal1,182.6130,23.0580,0.000029
FILLER_1_279,VSS,Metal1,163.2400,23.5200,0.000029
FILLER_1_277,VSS,Metal1,162.4000,23.5200,0.000029
FILLER_1_273,VSS,Metal1,160.3400,23.1710,0.000029
FILLER_1_238,VSS,Metal1,140.2800,23.5200,0.000029
FILLER_1_236,VSS,Metal1,139.4400,23.5200,0.000030
FILLER_1_228,VSS,Metal1,134.9600,23.5200,0.000030
FILLER_1_212,VSS,Metal1,129.3120,22.9720,0.000030
FILLER_1_209,VSS,Metal1,124.0400,23.5200,0.000030
FILLER_1_207,VSS,Metal1,123.2000,23.5200,0.000030
FILLER_1_203,VSS,Metal1,121.1400,23.1710,0.000030
FILLER_1_187,VSS,Metal1,115.3120,22.9720,0.000031
FILLER_1_152,VSS,Metal1,92.1200,23.5200,0.000031
FILLER_1_150,VSS,Metal1,91.2800,23.5200,0.000031
FILLER_1_142,VSS,Metal1,87.9730,23.0580,0.000032
FILLER_1_136,VSS,Metal1,83.6200,23.1710,0.000032
FILLER_1_69,VSS,Metal1,45.6400,23.5200,0.000030
FILLER_1_62,VSS,Metal1,41.7200,23.5200,0.000026
FILLER_1_58,VSS,Metal1,39.9400,23.1710,0.000025
FILLER_1_22,VSS,Metal1,19.6000,23.5200,0.000024
FILLER_1_18,VSS,Metal1,17.5400,23.1710,0.000024
FILLER_1_2,VSS,Metal1,11.7120,22.9720,0.000024
FILLER_0_324,VSS,Metal1,188.7200,15.6800,0.000005
FILLER_0_308,VSS,Metal1,183.0720,16.2280,0.000005
FILLER_0_274,VSS,Metal1,168.4440,16.2775,0.000006
FILLER_0_240,VSS,Metal1,149.4040,16.2775,0.000007
FILLER_0_206,VSS,Metal1,130.3640,16.2775,0.000007
FILLER_0_203,VSS,Metal1,120.6800,15.6800,0.000007
FILLER_0_201,VSS,Metal1,119.8400,15.6800,0.000008
FILLER_0_193,VSS,Metal1,116.5330,16.1415,0.000008
FILLER_0_176,VSS,Metal1,105.5600,15.6800,0.000009
FILLER_0_172,VSS,Metal1,103.7800,16.0285,0.000009
FILLER_0_138,VSS,Metal1,92.2840,16.2775,0.000010
FILLER_0_2,VSS,Metal1,16.1240,16.2775,0.000009
hold62,VSS,Metal1,81.4225,149.3175,0.000024
clkload6,VSS,Metal1,81.5600,148.5025,0.000024
clkload5,VSS,Metal1,82.6800,124.9825,0.000062
clkload4,VSS,Metal1,33.4000,141.5775,0.000046
clkload3,VSS,Metal1,103.9600,70.1025,0.000029
clkload2,VSS,Metal1,99.3200,47.4975,0.000059
clkload1,VSS,Metal1,47.4000,63.1775,0.000093
clkload0,VSS,Metal1,52.8400,55.3375,0.000068
clkbuf_3_7__f_clk,VSS,Metal1,89.7460,141.7180,0.000053
clkbuf_3_6__f_clk,VSS,Metal1,101.2135,124.8415,0.000062
clkbuf_3_5__f_clk,VSS,Metal1,43.8260,133.8780,0.000043
clkbuf_3_4__f_clk,VSS,Metal1,46.3335,110.3580,0.000052
clkbuf_3_3__f_clk,VSS,Metal1,120.8135,63.3180,0.000090
clkbuf_3_2__f_clk,VSS,Metal1,111.2935,46.4415,0.000059
clkbuf_3_1__f_clk,VSS,Metal1,62.0135,62.1215,0.000094
clkbuf_3_0__f_clk,VSS,Metal1,65.9335,54.2815,0.000069
clkbuf_0_clk,VSS,Metal1,90.5735,102.5180,0.000096
digital_wrapper,VSS,Metal1,187.7800,23.8850,0.000029
fanout61,VSS,Metal1,178.7630,47.3605,0.000047
fanout60,VSS,Metal1,31.7965,188.4805,0.000011
fanout59,VSS,Metal1,31.4830,187.8390,0.000011
fanout58,VSS,Metal1,21.7165,188.4805,0.000011
fanout57,VSS,Metal1,101.7965,93.7590,0.000032
fanout56,VSS,Metal1,100.1165,63.0405,0.000092
fanout55,VSS,Metal1,21.7165,102.2405,0.000071
fanout54,VSS,Metal1,26.1965,70.2390,0.000026
fanout53,VSS,Metal1,181.0030,125.1190,0.000044
fanout52,VSS,Metal1,178.7630,117.9205,0.000026
fanout51,VSS,Metal1,111.0030,125.7605,0.000062
fanout50,VSS,Metal1,117.7230,164.3190,0.000010
fanout49,VSS,Metal1,178.7630,31.6805,0.000019
fanout48,VSS,Metal1,178.5165,46.7190,0.000047
max_cap47,VSS,Metal1,161.2865,47.3950,0.000053
fanout46,VSS,Metal1,72.6765,125.7605,0.000060
fanout45,VSS,Metal1,144.6030,125.1190,0.000051
max_cap44,VSS,Metal1,46.3800,78.7060,0.000025
fanout43,VSS,Metal1,178.5165,141.4405,0.000037
load_slew42,VSS,Metal1,138.7200,164.2140,0.000010
fanout41,VSS,Metal1,136.7630,156.4790,0.000030
fanout40,VSS,Metal1,178.7630,133.6005,0.000028
fanout39,VSS,Metal1,183.2430,164.3190,0.000008
max_cap38,VSS,Metal1,83.2150,101.5650,0.000096
max_cap37,VSS,Metal1,51.0600,63.0260,0.000094
max_cap36,VSS,Metal1,55.6650,140.7650,0.000051
max_cap35,VSS,Metal1,60.5800,70.2535,0.000028
max_cap34,VSS,Metal1,141.4550,164.9950,0.000010
max_cap33,VSS,Metal1,129.0250,148.6050,0.000022
fanout32,VSS,Metal1,19.7230,125.1190,0.000050
fanout31,VSS,Metal1,57.2430,39.5205,0.000032
max_cap30,VSS,Metal1,22.6250,78.7550,0.000025
max_cap29,VSS,Metal1,18.7050,86.5950,0.000048
max_cap28,VSS,Metal1,140.2250,94.4350,0.000030
output27,VSS,Metal1,184.6765,148.6390,0.000017
output26,VSS,Metal1,12.4430,94.4005,0.000030
output25,VSS,Metal1,12.4430,78.7205,0.000025
output24,VSS,Metal1,40.1965,16.0005,0.000010
output23,VSS,Metal1,69.3165,16.0005,0.000011
output22,VSS,Metal1,12.4430,47.3605,0.000049
output21,VSS,Metal1,12.4430,70.2390,0.000027
output20,VSS,Metal1,78.5230,16.0005,0.000010
output19,VSS,Metal1,59.4830,23.1990,0.000031
output18,VSS,Metal1,12.4430,125.7605,0.000051
output17,VSS,Metal1,111.5630,23.8405,0.000031
output16,VSS,Metal1,12.4430,102.2405,0.000071
output15,VSS,Metal1,12.4430,86.5605,0.000048
output14,VSS,Metal1,31.2365,16.0005,0.000010
output13,VSS,Metal1,50.2765,16.0005,0.000011
output12,VSS,Metal1,12.4430,39.5205,0.000031
output11,VSS,Metal1,12.4430,63.0405,0.000066
output10,VSS,Metal1,59.2365,16.0005,0.000011
output9,VSS,Metal1,52.2030,31.0390,0.000025
output8,VSS,Metal1,12.4430,117.9205,0.000029
output7,VSS,Metal1,110.4430,16.0005,0.000008
input6,VSS,Metal1,12.1965,141.4405,0.000046
input5,VSS,Metal1,178.5165,23.8405,0.000029
input4,VSS,Metal1,12.1965,180.6405,0.000022
input3,VSS,Metal1,97.0030,195.6790,0.000000
input2,VSS,Metal1,184.9230,31.0390,0.000019
input1,VSS,Metal1,12.1965,110.0805,0.000050
TAP_TAPCELL_ROW_45_307,VSS,Metal1,178.6400,195.5305,0.000000
TAP_TAPCELL_ROW_45_306,VSS,Metal1,159.6000,195.5305,0.000000
TAP_TAPCELL_ROW_45_305,VSS,Metal1,140.5600,195.5305,0.000000
TAP_TAPCELL_ROW_45_304,VSS,Metal1,121.5200,195.5305,0.000000
TAP_TAPCELL_ROW_45_303,VSS,Metal1,102.4800,195.5305,0.000000
TAP_TAPCELL_ROW_45_302,VSS,Metal1,83.4400,195.5305,0.000000
TAP_TAPCELL_ROW_45_301,VSS,Metal1,64.4000,195.5305,0.000000
TAP_TAPCELL_ROW_45_300,VSS,Metal1,45.3600,195.5305,0.000000
TAP_TAPCELL_ROW_45_299,VSS,Metal1,26.3200,195.5305,0.000000
TAP_TAPCELL_ROW_44_298,VSS,Metal1,183.6800,188.6290,0.000008
TAP_TAPCELL_ROW_44_297,VSS,Metal1,144.4800,188.6290,0.000009
TAP_TAPCELL_ROW_44_296,VSS,Metal1,105.2800,188.6290,0.000009
TAP_TAPCELL_ROW_44_295,VSS,Metal1,66.0800,188.6290,0.000011
TAP_TAPCELL_ROW_44_294,VSS,Metal1,26.8800,188.6290,0.000011
TAP_TAPCELL_ROW_43_293,VSS,Metal1,164.0800,187.6905,0.000008
TAP_TAPCELL_ROW_43_292,VSS,Metal1,124.8800,187.6905,0.000009
TAP_TAPCELL_ROW_43_291,VSS,Metal1,85.6800,187.6905,0.000009
TAP_TAPCELL_ROW_43_290,VSS,Metal1,46.4800,187.6905,0.000011
TAP_TAPCELL_ROW_42_289,VSS,Metal1,183.6800,180.7890,0.000013
TAP_TAPCELL_ROW_42_288,VSS,Metal1,144.4800,180.7890,0.000017
TAP_TAPCELL_ROW_42_287,VSS,Metal1,105.2800,180.7890,0.000021
TAP_TAPCELL_ROW_42_286,VSS,Metal1,66.0800,180.7890,0.000023
TAP_TAPCELL_ROW_42_285,VSS,Metal1,26.8800,180.7890,0.000022
TAP_TAPCELL_ROW_41_284,VSS,Metal1,164.0800,179.8505,0.000014
TAP_TAPCELL_ROW_41_283,VSS,Metal1,124.8800,179.8505,0.000020
TAP_TAPCELL_ROW_41_282,VSS,Metal1,85.6800,179.8505,0.000022
TAP_TAPCELL_ROW_41_281,VSS,Metal1,46.4800,179.8505,0.000023
TAP_TAPCELL_ROW_40_280,VSS,Metal1,183.6800,172.9490,0.000011
TAP_TAPCELL_ROW_40_279,VSS,Metal1,144.4800,172.9490,0.000014
TAP_TAPCELL_ROW_40_278,VSS,Metal1,105.2800,172.9490,0.000017
TAP_TAPCELL_ROW_40_277,VSS,Metal1,66.0800,172.9490,0.000020
TAP_TAPCELL_ROW_40_276,VSS,Metal1,26.8800,172.9490,0.000017
TAP_TAPCELL_ROW_39_275,VSS,Metal1,164.0800,172.0105,0.000013
TAP_TAPCELL_ROW_39_274,VSS,Metal1,124.8800,172.0105,0.000015
TAP_TAPCELL_ROW_39_273,VSS,Metal1,85.6800,172.0105,0.000019
TAP_TAPCELL_ROW_39_272,VSS,Metal1,46.4800,172.0105,0.000019
TAP_TAPCELL_ROW_38_271,VSS,Metal1,183.6800,165.1090,0.000008
TAP_TAPCELL_ROW_38_270,VSS,Metal1,144.4800,165.1090,0.000009
TAP_TAPCELL_ROW_38_269,VSS,Metal1,105.2800,165.1090,0.000010
TAP_TAPCELL_ROW_38_268,VSS,Metal1,66.0800,165.1090,0.000010
TAP_TAPCELL_ROW_38_267,VSS,Metal1,26.8800,165.1090,0.000010
TAP_TAPCELL_ROW_37_266,VSS,Metal1,164.0800,164.1705,0.000009
TAP_TAPCELL_ROW_37_265,VSS,Metal1,124.8800,164.1705,0.000010
TAP_TAPCELL_ROW_37_264,VSS,Metal1,85.6800,164.1705,0.000010
TAP_TAPCELL_ROW_37_263,VSS,Metal1,46.4800,164.1705,0.000010
TAP_TAPCELL_ROW_36_262,VSS,Metal1,183.6800,157.2690,0.000025
TAP_TAPCELL_ROW_36_261,VSS,Metal1,144.4800,157.2690,0.000030
TAP_TAPCELL_ROW_36_260,VSS,Metal1,105.2800,157.2690,0.000034
TAP_TAPCELL_ROW_36_259,VSS,Metal1,66.0800,157.2690,0.000035
TAP_TAPCELL_ROW_36_258,VSS,Metal1,26.8800,157.2690,0.000034
TAP_TAPCELL_ROW_35_257,VSS,Metal1,164.0800,156.3305,0.000027
TAP_TAPCELL_ROW_35_256,VSS,Metal1,124.8800,156.3305,0.000033
TAP_TAPCELL_ROW_35_255,VSS,Metal1,85.6800,156.3305,0.000035
TAP_TAPCELL_ROW_35_254,VSS,Metal1,46.4800,156.3305,0.000036
TAP_TAPCELL_ROW_34_253,VSS,Metal1,183.6800,149.4290,0.000017
TAP_TAPCELL_ROW_34_252,VSS,Metal1,144.4800,149.4290,0.000020
TAP_TAPCELL_ROW_34_251,VSS,Metal1,105.2800,149.4290,0.000023
TAP_TAPCELL_ROW_34_250,VSS,Metal1,66.0800,149.4290,0.000024
TAP_TAPCELL_ROW_34_249,VSS,Metal1,26.8800,149.4290,0.000024
TAP_TAPCELL_ROW_33_248,VSS,Metal1,164.0800,148.4905,0.000019
TAP_TAPCELL_ROW_33_247,VSS,Metal1,124.8800,148.4905,0.000022
TAP_TAPCELL_ROW_33_246,VSS,Metal1,85.6800,148.4905,0.000024
TAP_TAPCELL_ROW_33_245,VSS,Metal1,46.4800,148.4905,0.000024
TAP_TAPCELL_ROW_32_244,VSS,Metal1,183.6800,141.5890,0.000037
TAP_TAPCELL_ROW_32_243,VSS,Metal1,144.4800,141.5890,0.000043
TAP_TAPCELL_ROW_32_242,VSS,Metal1,105.2800,141.5890,0.000050
TAP_TAPCELL_ROW_32_241,VSS,Metal1,66.0800,141.5890,0.000052
TAP_TAPCELL_ROW_32_240,VSS,Metal1,26.8800,141.5890,0.000046
TAP_TAPCELL_ROW_31_239,VSS,Metal1,164.0800,140.6505,0.000041
TAP_TAPCELL_ROW_31_238,VSS,Metal1,124.8800,140.6505,0.000047
TAP_TAPCELL_ROW_31_237,VSS,Metal1,85.6800,140.6505,0.000053
